citing_doi,arxiv_id,source,doi_asserted_by,crossref_found,crossref_has_references,crossref_structured_doi_match,crossref_unstructured_match,crossref_reference_key,crossref_error,openalex_citing_found,openalex_arxiv_in_refs,openalex_arxiv_work_id,openalex_error,datacite_event_found,datacite_total_events,datacite_error,opencitations_citing_found,opencitations_arxiv_in_refs,opencitations_oci,opencitations_error,notes
10.1038/s42256-019-0095-3,1412.6980,asserted,,True,True,False,True,95_CR50,,False,False,https://openalex.org/W1522301498,citing_not_found,False,,skipped,False,False,,skipped,
10.1007/s10462-024-10862-8,1412.6980,asserted,,True,True,False,True,10862_CR30,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3366785,1412.6980,asserted,,True,True,False,True,e_1_2_2_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-92089-9_15,1412.6980,asserted,,True,True,False,True,15_CR27,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11802-022-4930-5,1412.6980,asserted,,True,True,False,True,4930_CR7,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-024-50955-0,1412.6980,asserted,,True,True,False,True,50955_CR56,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13636-023-00273-y,1412.6980,asserted,,True,True,False,True,273_CR54,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.euromechflu.2025.204417,1412.6980,asserted,,True,True,False,True,10.1016/j.euromechflu.2025.204417_bib60,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10596-021-10088-5,1412.6980,asserted,,True,True,False,True,10088_CR32,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s42256-023-00756-9,1412.6980,asserted,publisher,True,True,True,False,756_CR53,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-020-14391-0,1412.6980,asserted,,True,True,False,True,14391_CR46,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2023.3246266,1412.6980,asserted,,True,True,False,True,ref38,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.image.2024.117133,1412.6980,asserted,,True,True,False,True,10.1016/j.image.2024.117133_bib0006,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/iaecst60924.2023.10503335,1412.6980,asserted,,True,True,False,True,ref12,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3442381.3450047,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-023-09328-9,1412.6980,asserted,,True,True,False,True,9328_CR66,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1177/1468087419879002,1412.6980,asserted,,True,True,False,True,bibr47-1468087419879002,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3637528.3671642,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_30_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3389/fmats.2023.1128954,1412.6980,asserted,publisher,True,True,True,False,B34,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3360594,1412.6980,asserted,,True,True,False,True,e_1_2_2_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ifacol.2024.08.574,1412.6980,asserted,,True,True,False,True,10.1016/j.ifacol.2024.08.574_bib11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3197517.3201393,1412.6980,asserted,,True,True,False,True,e_1_2_2_21_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.5194/tc-19-3193-2025,1412.6980,asserted,,True,True,False,True,ref87,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3664647.3681055,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_35_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/jsen.2025.3545076,1412.6980,asserted,,True,True,False,True,ref52,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58523-5_45,1412.6980,asserted,,True,True,False,True,45_CR17,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2025.3592652,1412.6980,asserted,,True,True,False,True,ref40,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-020-76740-9,1412.6980,asserted,,True,True,False,True,76740_CR75,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-024-09637-7,1412.6980,asserted,publisher,True,True,True,False,9637_CR52,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.isprsjprs.2021.10.016,1412.6980,asserted,,True,True,False,True,10.1016/j.isprsjprs.2021.10.016_b0130,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00371-023-03120-5,1412.6980,asserted,,True,True,False,True,3120_CR30,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13634-023-01062-7,1412.6980,asserted,,True,True,False,True,1062_CR78,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3442442.3451373,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_16_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1049/iet-rsn.2019.0436,1412.6980,asserted,,True,True,False,True,e_1_2_7_28_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-46338-9_20,1412.6980,asserted,,True,True,False,True,20_CR15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2023.10.18.562941,1412.6980,asserted,,True,True,False,True,2023120723100492000_2023.10.18.562941v2.48,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10032-021-00368-2,1412.6980,asserted,,True,True,False,True,368_CR35,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.2967/jnumed.118.214320,1412.6980,asserted,,True,True,False,True,2021051712130812000_60.4.555.41,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3325862,1412.6980,asserted,,True,True,False,True,e_1_2_2_32_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3583780.3615496,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00170-020-06160-6,1412.6980,asserted,,True,True,False,True,6160_CR48,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-32236-6_16,1412.6980,asserted,,True,True,False,True,16_CR4,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11227-025-07614-y,1412.6980,asserted,,True,True,False,True,7614_CR32,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.media.2024.103354,1412.6980,asserted,,True,True,False,True,10.1016/j.media.2024.103354_bib0038,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10409-022-22326-x,1412.6980,asserted,,True,True,False,True,22326_CR33,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-16-1781-2_66,1412.6980,asserted,,True,True,False,True,66_CR42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-15-9323-9_35,1412.6980,asserted,,True,True,False,True,35_CR5,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-021-89414-x,1412.6980,asserted,,True,True,False,True,89414_CR45,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1021/acs.jctc.2c00115,1412.6980,asserted,,True,True,False,True,ref111/cit111,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/226530,1412.6980,asserted,,True,True,False,True,2019071810045879000_226530v3.24,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.21203/rs.3.rs-4813013/v1,1412.6980,asserted,,True,True,False,True,ref29,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/mrm.30135,1412.6980,asserted,,True,True,False,True,e_1_2_9_32_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1017/jfm.2025.160,1412.6980,asserted,,True,True,False,True,S0022112025001600_ref11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/08327823.2022.2103630,1412.6980,asserted,,True,True,False,True,CIT0039,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3233/ica-200635,1412.6980,asserted,,True,True,False,True,10.3233/ICA-200635_ref20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3544794.3558467,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_12_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3934/mbe.2025059,1412.6980,asserted,,True,True,False,True,key-10.3934/mbe.2025059-37,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3664647.3680579,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_26_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-024-09708-9,1412.6980,asserted,,True,True,False,True,9708_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00202-025-03098-4,1412.6980,asserted,,True,True,False,True,3098_CR48,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1371/journal.pcbi.1010979,1412.6980,asserted,,True,True,False,True,pcbi.1010979.ref059,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tnsre.2023.3260301,1412.6980,asserted,,True,True,False,True,ref46,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1175/mwr-d-22-0007.1,1412.6980,asserted,,True,True,False,True,bib37,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3638554,1412.6980,asserted,,True,True,False,True,e_1_3_1_46_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2025.3549102,1412.6980,asserted,,True,True,False,True,ref37,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-023-31942-9,1412.6980,asserted,,True,True,False,True,31942_CR48,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-47969-4_30,1412.6980,asserted,,True,True,False,True,30_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3394171.3413775,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_27_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00034-024-02631-3,1412.6980,asserted,,True,True,False,True,2631_CR22,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2022.3192134,1412.6980,asserted,,True,True,False,True,ref52,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.7554/elife.93695.3,1412.6980,asserted,,True,True,False,True,bib25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.7554/elife.99005.2,1412.6980,asserted,publisher,True,True,True,False,c56,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2025.3540850,1412.6980,asserted,,True,True,False,True,ref71,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11633-022-1396-2,1412.6980,asserted,,True,True,False,True,1396_CR60,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/10106049.2022.2101695,1412.6980,asserted,,True,True,False,True,e_1_3_4_18_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1190/geo2022-0612.1,1412.6980,asserted,publisher,True,True,False,False,,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00530-024-01556-w,1412.6980,asserted,,True,True,False,True,1556_CR40,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3341161.3342884,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_23_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-04239-4_32,1412.6980,asserted,,True,True,False,True,32_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/23307706.2025.2469888,1412.6980,asserted,,True,True,False,True,e_1_3_2_13_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/stc.2943,1412.6980,asserted,,True,True,False,True,e_1_2_9_58_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tgrs.2021.3069889,1412.6980,asserted,,True,True,False,True,ref52,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-52791-4_10,1412.6980,asserted,,True,True,False,True,10_CR15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11571-025-10343-w,1412.6980,asserted,,True,True,False,True,10343_CR71,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/pro6.1242,1412.6980,asserted,,True,True,False,True,e_1_2_12_35_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.neucom.2019.11.083,1412.6980,asserted,,True,True,False,True,10.1016/j.neucom.2019.11.083_bib0031,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.eswa.2024.123525,1412.6980,asserted,,True,True,False,True,10.1016/j.eswa.2024.123525_b0165,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ijmecsci.2024.109736,1412.6980,asserted,,True,True,False,True,10.1016/j.ijmecsci.2024.109736_bib0081,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.11834/jig.220894,1412.6980,asserted,,True,True,False,True,9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1155/2021/6671830,1412.6980,asserted,,True,True,False,True,e_1_2_13_21_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1021/acs.jcim.3c01339,1412.6980,asserted,,True,True,False,True,ref43/cit43,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1177/1475921720927488,1412.6980,asserted,,True,True,False,True,bibr26-1475921720927488,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-72792-5_31,1412.6980,asserted,,True,True,False,True,31_CR53,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-319-59147-6_43,1412.6980,asserted,,True,True,False,True,43_CR10,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-024-10732-y,1412.6980,asserted,publisher,True,True,True,False,10732_CR58,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/cjce.25514,1412.6980,asserted,,True,True,False,True,e_1_2_10_32_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-93703-3_1,1412.6980,asserted,,True,True,False,True,1_CR10,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3130/aijs.85.1565,1412.6980,asserted,,True,True,False,True,29,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.apacoust.2020.107413,1412.6980,asserted,,True,True,False,True,10.1016/j.apacoust.2020.107413_b0045,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3404555.3404618,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_26_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2023.3295087,1412.6980,asserted,,True,True,False,True,ref47,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13636-024-00339-5,1412.6980,asserted,,True,True,False,True,339_CR37,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.compgeo.2025.107055,1412.6980,asserted,,True,True,False,True,10.1016/j.compgeo.2025.107055_b0115,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41698-024-00560-7,1412.6980,asserted,,True,True,False,True,560_CR41,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-72378-0_47,1412.6980,asserted,,True,True,False,True,47_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.cmpb.2020.105925,1412.6980,asserted,,True,True,False,True,10.1016/j.cmpb.2020.105925_bib0039,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-024-09618-w,1412.6980,asserted,,True,True,False,True,9618_CR47,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41591-020-0931-3,1412.6980,asserted,,True,True,False,True,931_CR24,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58604-1_27,1412.6980,asserted,,True,True,False,True,27_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3389/fpubh.2022.886958,1412.6980,asserted,publisher,True,True,True,False,B36,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3746027.3754952,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_16_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11044-022-09816-1,1412.6980,asserted,,True,True,False,True,9816_CR42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10489-020-02156-7,1412.6980,asserted,,True,True,False,True,2156_CR53,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1063/5.0245113,1412.6980,asserted,,True,True,False,True,2025010216020804200_c74,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1111/cgf.13513,1412.6980,asserted,,True,True,False,True,e_1_2_9_24_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1088/1361-6501/ad11e9,1412.6980,asserted,publisher,True,True,True,False,mstad11e9bib42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-07322-9_43,1412.6980,asserted,,True,True,False,True,43_CR16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2024.02.13.580100,1412.6980,asserted,publisher,True,True,True,False,2025040906451447000_2024.02.13.580100v3.40,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-8101-4_5,1412.6980,asserted,,True,True,False,True,5_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tgrs.2021.3127580,1412.6980,asserted,,True,True,False,True,ref55,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s43069-024-00322-y,1412.6980,asserted,publisher,True,True,True,False,322_CR36,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-19-0840-8_61,1412.6980,asserted,,True,True,False,True,61_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-032-03708-4_6,1412.6980,asserted,,True,True,False,True,6_CR5,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-8543-2_23,1412.6980,asserted,,True,True,False,True,23_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.cmpb.2019.06.019,1412.6980,asserted,,True,True,False,True,10.1016/j.cmpb.2019.06.019_bib0032,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-020-74419-9,1412.6980,asserted,,True,True,False,True,74419_CR45,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2024.01.15.574667,1412.6980,asserted,,True,True,False,True,2024011922450447000_2024.01.15.574667v1.41,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-16-9492-9_81,1412.6980,asserted,,True,True,False,True,81_CR8,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3625549.3658685,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_15_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11565-022-00441-6,1412.6980,asserted,publisher,True,True,True,False,441_CR21,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10489-021-02731-6,1412.6980,asserted,,True,True,False,True,2731_CR34,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1039/d5dd00158g,1412.6980,asserted,publisher,True,True,True,False,D5DD00158G/cit54/1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/13658816.2019.1599895,1412.6980,asserted,,True,True,False,True,CIT0021,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.20965/jaciii.2020.p0855,1412.6980,asserted,,True,True,False,True,key-10.20965/jaciii.2020.p0855-21,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1364/ao.542567,1412.6980,asserted,publisher,True,True,True,False,ao-64-7-B90-R41,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-72104-5_54,1412.6980,asserted,publisher,True,True,True,False,54_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-96-0116-5_21,1412.6980,asserted,,True,True,False,True,21_CR9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00530-024-01261-8,1412.6980,asserted,,True,True,False,True,1261_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3581783.3612435,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_28_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3474710,1412.6980,asserted,,True,True,False,True,e_1_2_1_27_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.jhydrol.2023.129354,1412.6980,asserted,,True,True,False,True,10.1016/j.jhydrol.2023.129354_b0150,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s13636-018-0144-6,1412.6980,asserted,,True,True,False,True,144_CR54,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1088/2057-1976/ae0b75,1412.6980,asserted,publisher,True,True,True,False,bpexae0b75bib42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-30241-2_46,1412.6980,asserted,,True,True,False,True,46_CR6,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/acoit62457.2024.10939822,1412.6980,asserted,,True,True,False,True,ref13,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-52856-0_35,1412.6980,asserted,,True,True,False,True,35_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s42256-022-00595-0,1412.6980,asserted,,True,True,False,True,595_CR57,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.22331/q-2021-01-25-386,1412.6980,asserted,,True,True,False,True,20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/iccc62479.2024.10681801,1412.6980,asserted,,True,True,False,True,ref19,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58577-8_25,1412.6980,asserted,,True,True,False,True,25_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.neuroimage.2022.118934,1412.6980,asserted,,True,True,False,True,10.1016/j.neuroimage.2022.118934_bib0022,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-19815-1_18,1412.6980,asserted,,True,True,False,True,18_CR24,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-1256-8_11,1412.6980,asserted,,True,True,False,True,11_CR18,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2025.06.03.657632,1412.6980,asserted,,True,True,False,True,2025060908300778000_2025.06.03.657632v1.95,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10107-021-01629-y,1412.6980,asserted,,True,True,False,True,1629_CR47,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-022-07455-3,1412.6980,asserted,,True,True,False,True,7455_CR19,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2024.3422869,1412.6980,asserted,,True,True,False,True,ref67,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-025-97215-9,1412.6980,asserted,publisher,True,True,True,False,97215_CR47,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3696410.3714906,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_15_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1186/s12859-023-05354-5,1412.6980,asserted,publisher,True,True,True,False,5354_CR42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.2967/jnumed.125.269636,1412.6980,asserted,,True,True,False,True,2025110708450912000_66.11.1827.16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3664647.3681099,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_19_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-032-05325-1_31,1412.6980,asserted,,True,True,False,True,31_CR13,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
